post_id,comment_id,post_title,post_selftext,post_author_flairs,comment_author_flairs,comment_body
16ei5hq,jzvvdq5,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",tired hearing xavier worthy glazing needs catch consistently
16ei5hq,jzvvm45,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",yall dont like watching endless home depot commercials wouldve thunk
16ei5hq,jzvwxjm,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",needs bama commit 15 penalties theyll commit 40 refs call least 15
16ei5hq,jzvy6t1,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",ewers hit deep ball used pray times like
16ei5hq,jzw2pd6,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",know theyre letting play sides bama holding beyond egregiously literally every play
16ei5hq,jzw9e6s,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",cheating sons bitches every decade love see competent officiating crew arent afraid call
16ei5hq,jzwbcq9,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",feeling one teams gonna break loose wont catch hopefully orange team good
16ei5hq,jzwc3dj,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",dude swear refs try absolute hardest major idiots sports
16ei5hq,jzweg4x,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",man wanna see ewers slander definitely struggled last year mostly point tonight
16ei5hq,jzwgdy6,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",red shirts holding block back refs
16ei5hq,jzwgq53,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",choke bama lucky bs powerful fear
16ei5hq,jzwhv0h,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",fans really saying weigman better ewers lmao
16ei5hq,jzwirn4,700,location alabamafalabama bryantdenny time 700 watch tv espnlespn odds spread ala 7 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",please show shot bama fans leaving
18wbuu4,kfxeitl,sugar bowl washington 845,location caesars superdome time 845 watch tv espnlespn odds spread tex 35 overunder 625 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",dont understand entire month plan offensive script looks uninspired
18wbuu4,kfxfidn,sugar bowl washington 845,location caesars superdome time 845 watch tv espnlespn odds spread tex 35 overunder 625 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",feel like havent seen fake motion offsides work like five years
18wbuu4,kfxiahv,sugar bowl washington 845,location caesars superdome time 845 watch tv espnlespn odds spread tex 35 overunder 625 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",people acting like kenny pickett fake
18wbuu4,kfxl0ur,sugar bowl washington 845,location caesars superdome time 845 watch tv espnlespn odds spread tex 35 overunder 625 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",threads halftime remind sub used like like 5 6 years ago
18wbuu4,kfxm03t,sugar bowl washington 845,location caesars superdome time 845 watch tv espnlespn odds spread tex 35 overunder 625 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['samhoustonstate', 'texastech']",black shit falling washington camera side
18wbuu4,kfxmix8,sugar bowl washington 845,location caesars superdome time 845 watch tv espnlespn odds spread tex 35 overunder 625 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",least kobe black filsaime coming disaster
18wbuu4,kfxwyic,sugar bowl washington 845,location caesars superdome time 845 watch tv espnlespn odds spread tex 35 overunder 625 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['samhoustonstate', 'texastech']",really stupid roll injuries rb final minute
16qh8am,k1xhxrc,baylor 730,location baylorfbaylor mclane time 730 watch tv abclabc rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texasam', 'samhoustonstate']",wondering st one weird things naw baylor really bad
16qh8am,k1xvn68,baylor 730,location baylorfbaylor mclane time 730 watch tv abclabc rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",thought said 788 whole junior year didnt get impressive lmao
16qh8am,k1xweix,baylor 730,location baylorfbaylor mclane time 730 watch tv abclabc rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['texas', 'samhoustonstate']",lot work needed special teams rest team celebrate well played
183rfxa,kar2uep,auburn 330,location auburnfauburn jordanhare time 330 watch tv cbslcbs odds spread ala 105 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['samhoustonstate', 'michigan']",isnt body part touches ball dont fuckin get spotting rules
183rfxa,kar3r0u,auburn 330,location auburnfauburn jordanhare time 330 watch tv cbslcbs odds spread ala 105 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['samhoustonstate', 'michigan']",would good position auburn shoots foot
183rfxa,karegqz,auburn 330,location auburnfauburn jordanhare time 330 watch tv cbslcbs odds spread ala 105 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['samhoustonstate', 'sickos']",auburn know qb spy please one every fucking play
183rfxa,karfjlp,auburn 330,location auburnfauburn jordanhare time 330 watch tv cbslcbs odds spread ala 105 overunder na rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['samhoustonstate', 'sickos']",rush defense like season seems giving huge lanes
